destination_group,public_group_code,public_relative_path,source_label,source_basename,annotation,claim_boundary,source_pdf,final_pdf_path,github_sha256,replacement_note
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/153_panel_pkg_12D_final_panel_package_Supplement_Fig_S8A_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S8A__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S8/Supplement_Fig_S8A/table_rendered_panel/Supplement_Fig_S8A__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/153__12D_final_panel_package__Supplement_Fig_S8A_TABLE_RENDERED_PANEL.pdf,0fe591c4e0f072a2e79c45bacd64a8deeb34ae8b2d1659b65fda465d5d94961d,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/154_panel_pkg_12D_final_panel_package_Supplement_Fig_S8B_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S8B__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S8/Supplement_Fig_S8B/package_index/Supplement_Fig_S8B__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/154__12D_final_panel_package__Supplement_Fig_S8B_PANEL_PACKAGE_INDEX.pdf,37f7221795004ead84a1bfde7aa15f046e17bb35315269e114fd869a332c8863,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/155_panel_pkg_12D_final_panel_package_Supplement_Fig_S8B_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S8B__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S8/Supplement_Fig_S8B/table_rendered_panel/Supplement_Fig_S8B__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/155__12D_final_panel_package__Supplement_Fig_S8B_TABLE_RENDERED_PANEL.pdf,9cd1b300a070c7c10150933247c3e89774b27afdaa534838e5846b245257f70e,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/156_panel_pkg_12D_final_panel_package_Supplement_Fig_S8C_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S8C__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S8/Supplement_Fig_S8C/package_index/Supplement_Fig_S8C__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/156__12D_final_panel_package__Supplement_Fig_S8C_PANEL_PACKAGE_INDEX.pdf,c944dbe578ce8b907223f5c8420d1b1db335885a2ddbcd8888f17aa598e34946,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/157_panel_pkg_12D_final_panel_package_Supplement_Fig_S8C_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S8C__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S8/Supplement_Fig_S8C/table_rendered_panel/Supplement_Fig_S8C__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/157__12D_final_panel_package__Supplement_Fig_S8C_TABLE_RENDERED_PANEL.pdf,e1e25163eddb3574f60979fef3dddf45c7b60cbb8095dd2196fad0088ecb5c35,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/158_panel_pkg_12D_final_panel_package_Supplement_Fig_S8_FIGURE_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S8__FIGURE_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S8/Supplement_Fig_S8__FIGURE_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/158__12D_final_panel_package__Supplement_Fig_S8_FIGURE_PACKAGE_INDEX.pdf,d306d408e4efbfd2078d2fa87f5c1e2c8e4d7a719f0677a2fdc1a670e609bb49,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/159_panel_pkg_12D_final_panel_package_Supplement_Fig_S9A_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S9A__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S9/Supplement_Fig_S9A/package_index/Supplement_Fig_S9A__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/159__12D_final_panel_package__Supplement_Fig_S9A_PANEL_PACKAGE_INDEX.pdf,6a2769e641ec9954d7542cc8c7fe9e1a5c11e2f976d2dde2a292288023628804,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/160_panel_pkg_12D_final_panel_package_Supplement_Fig_S9A_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S9A__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S9/Supplement_Fig_S9A/table_rendered_panel/Supplement_Fig_S9A__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/160__12D_final_panel_package__Supplement_Fig_S9A_TABLE_RENDERED_PANEL.pdf,ebf5a1f52ce7bf744bb09074f161e595880a843c3a4e0eb4f50637c22eae26d3,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/161_panel_pkg_12D_final_panel_package_Supplement_Fig_S9B_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S9B__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S9/Supplement_Fig_S9B/package_index/Supplement_Fig_S9B__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/161__12D_final_panel_package__Supplement_Fig_S9B_PANEL_PACKAGE_INDEX.pdf,81b5bc9117131adde01c9d1225877d7afb8f637e0de656db04789863e4ffd32e,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/162_panel_pkg_12D_final_panel_package_Supplement_Fig_S9B_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S9B__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S9/Supplement_Fig_S9B/table_rendered_panel/Supplement_Fig_S9B__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/162__12D_final_panel_package__Supplement_Fig_S9B_TABLE_RENDERED_PANEL.pdf,53b40b1cf7f118c54011e28fc1c13cb3f11c27193e51a07c24fc277a0b2985ce,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/163_panel_pkg_12D_final_panel_package_Supplement_Fig_S9C_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S9C__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S9/Supplement_Fig_S9C/package_index/Supplement_Fig_S9C__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/163__12D_final_panel_package__Supplement_Fig_S9C_PANEL_PACKAGE_INDEX.pdf,206d413df138d07749a3f5837043009950088b44d449a57c5229396b891f66ec,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/164_panel_pkg_12D_final_panel_package_Supplement_Fig_S9C_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S9C__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S9/Supplement_Fig_S9C/table_rendered_panel/Supplement_Fig_S9C__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/164__12D_final_panel_package__Supplement_Fig_S9C_TABLE_RENDERED_PANEL.pdf,ee34ffc431a235928f1e13c0d65fc603701748f0260b9f37e8331c0c5577ab1a,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/165_panel_pkg_12D_final_panel_package_Supplement_Fig_S9_FIGURE_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S9__FIGURE_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S9/Supplement_Fig_S9__FIGURE_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/165__12D_final_panel_package__Supplement_Fig_S9_FIGURE_PACKAGE_INDEX.pdf,bf2da2d0f35dbe64f586fefc0a414fe69b4ea9a892a8ddaaffdd26ce4e22b04f,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/166_panel_pkg_12D_final_panel_pdf_12D_FINAL_FigA_final_panel_package_overvie.pdf,12D_final_panel_pdf,12D_FINAL_FigA_final_panel_package_overview.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_pdf/12D_FINAL_FigA_final_panel_package_overview.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/166__12D_final_panel_pdf__12D_FINAL_FigA_final_panel_package_overview.pdf,5d9afd3d4e07a7fcf3a820a5a1029692cb7c2e2ec04c6106734c851978f14f83,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/167_panel_pkg_12D_final_panel_pdf_12D_FINAL_FigB_package_mode_by_figure.pdf,12D_final_panel_pdf,12D_FINAL_FigB_package_mode_by_figure.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_pdf/12D_FINAL_FigB_package_mode_by_figure.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/167__12D_final_panel_pdf__12D_FINAL_FigB_package_mode_by_figure.pdf,22f36050d7c1c601e2b4baae7a65b60c61ba3eb7d7df36c403eebcdfa4a3b0ed,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/168_panel_pkg_12D_final_panel_pdf_12D_FINAL_FigC_figure_package_readiness_ma.pdf,12D_final_panel_pdf,12D_FINAL_FigC_figure_package_readiness_matrix.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_pdf/12D_FINAL_FigC_figure_package_readiness_matrix.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/168__12D_final_panel_pdf__12D_FINAL_FigC_figure_package_readiness_matrix.pdf,ca09ca7ed669d59780ac50c4c887ddc466c9e4f30bb4c6e27d291d547c364814,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/169_panel_pkg_12D_final_panel_pdf_12D_FINAL_FigD_12E_visual_audit_handoff_su.pdf,12D_final_panel_pdf,12D_FINAL_FigD_12E_visual_audit_handoff_summary.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_pdf/12D_FINAL_FigD_12E_visual_audit_handoff_summary.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/169__12D_final_panel_pdf__12D_FINAL_FigD_12E_visual_audit_handoff_summary.pdf,bc18a044089e9ba0756ec2e95419d61a509581e710732f5735eca6b62dda782e,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/170_panel_pkg_12F_optional_final_assembly__Main_Fig_1A_12F_ASSEMBLY_SOURCE.pdf,12F_optional_final_assembly_package,Main_Fig_1A__12F_ASSEMBLY_SOURCE.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12F_optional_final_assembly_MAIN_FIG1_REDESIGN_FINAL_COMPLETE_STANDALONE_V2_assembly_package/Main_Fig_1/Main_Fig_1A__12F_ASSEMBLY_SOURCE.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/170__12F_optional_final_assembly_package__Main_Fig_1A_12F_ASSEMBLY_SOURCE.pdf,7a76abe74ae36fc070e37d7a74f12842bc30fc6c0eb4c391f65afb35c26d2f81,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/171_panel_pkg_12F_optional_final_assembly__Main_Fig_1B_12F_ASSEMBLY_SOURCE.pdf,12F_optional_final_assembly_package,Main_Fig_1B__12F_ASSEMBLY_SOURCE.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12F_optional_final_assembly_MAIN_FIG1_REDESIGN_FINAL_COMPLETE_STANDALONE_V2_assembly_package/Main_Fig_1/Main_Fig_1B__12F_ASSEMBLY_SOURCE.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/171__12F_optional_final_assembly_package__Main_Fig_1B_12F_ASSEMBLY_SOURCE.pdf,8e6e73b9af81be700821256651725138eb5248d87ac38b1f7efcf810b59a24c6,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/172_panel_pkg_12F_optional_final_assembly__Main_Fig_1C_12F_ASSEMBLY_SOURCE.pdf,12F_optional_final_assembly_package,Main_Fig_1C__12F_ASSEMBLY_SOURCE.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12F_optional_final_assembly_MAIN_FIG1_REDESIGN_FINAL_COMPLETE_STANDALONE_V2_assembly_package/Main_Fig_1/Main_Fig_1C__12F_ASSEMBLY_SOURCE.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/172__12F_optional_final_assembly_package__Main_Fig_1C_12F_ASSEMBLY_SOURCE.pdf,8359e32c70e6cffffc327e3de03ea27e7499d43eb92d22bee6f8b0ad569cbeeb,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/173_panel_pkg_12F_optional_final_assembly__Main_Fig_1D_12F_ASSEMBLY_SOURCE.pdf,12F_optional_final_assembly_package,Main_Fig_1D__12F_ASSEMBLY_SOURCE.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12F_optional_final_assembly_MAIN_FIG1_REDESIGN_FINAL_COMPLETE_STANDALONE_V2_assembly_package/Main_Fig_1/Main_Fig_1D__12F_ASSEMBLY_SOURCE.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/173__12F_optional_final_assembly_package__Main_Fig_1D_12F_ASSEMBLY_SOURCE.pdf,e2b69abc7325b966d5bb1eea0834697560fa5cd7531b89e89d625df1294d9f8a,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/174_panel_pkg_12F_optional_final_assembly__12F_FINAL_FigA_Main_Fig_1_redesigned_frame.pdf,12F_optional_final_assembly_pdf,12F_FINAL_FigA_Main_Fig_1_redesigned_framework.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12F_optional_final_assembly_MAIN_FIG1_REDESIGN_FINAL_COMPLETE_STANDALONE_V2_pdf/12F_FINAL_FigA_Main_Fig_1_redesigned_framework.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/174__12F_optional_final_assembly_pdf__12F_FINAL_FigA_Main_Fig_1_redesigned_framework.pdf,0152f086d77c3e920b568c72de85d7c34d98a549960658a674562638f63e9643,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/175_panel_pkg_12F_optional_final_assembly__12F_FINAL_FigB_assembly_strategy_overview.pdf,12F_optional_final_assembly_pdf,12F_FINAL_FigB_assembly_strategy_overview.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12F_optional_final_assembly_MAIN_FIG1_REDESIGN_FINAL_COMPLETE_STANDALONE_V2_pdf/12F_FINAL_FigB_assembly_strategy_overview.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/175__12F_optional_final_assembly_pdf__12F_FINAL_FigB_assembly_strategy_overview.pdf,33043bc7bf3591a478222d104700ee5b2946c7494dae948ee299b7b83e9af239,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/176_panel_pkg_12F_optional_final_assembly__12F_FINAL_FigC_main_figure_assembly_readin.pdf,12F_optional_final_assembly_pdf,12F_FINAL_FigC_main_figure_assembly_readiness.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12F_optional_final_assembly_MAIN_FIG1_REDESIGN_FINAL_COMPLETE_STANDALONE_V2_pdf/12F_FINAL_FigC_main_figure_assembly_readiness.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/176__12F_optional_final_assembly_pdf__12F_FINAL_FigC_main_figure_assembly_readiness.pdf,986febd65187b04d98a98c874c49f75cdd733fae110603936f746feb7389de9c,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/177_panel_pkg_12F_optional_final_assembly__12F_FINAL_FigD_supplementary_figure_assemb.pdf,12F_optional_final_assembly_pdf,12F_FINAL_FigD_supplementary_figure_assembly_readiness.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12F_optional_final_assembly_MAIN_FIG1_REDESIGN_FINAL_COMPLETE_STANDALONE_V2_pdf/12F_FINAL_FigD_supplementary_figure_assembly_readiness.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/177__12F_optional_final_assembly_pdf__12F_FINAL_FigD_supplementary_figure_assembly_readiness.pdf,619170db25856b2243c27de45d986b5509637e2e9265acfcda9a70adf9ec2229,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/178_panel_pkg_12F_optional_final_assembly__12F_FINAL_FigE_12G_handoff_summary.pdf,12F_optional_final_assembly_pdf,12F_FINAL_FigE_12G_handoff_summary.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12F_optional_final_assembly_MAIN_FIG1_REDESIGN_FINAL_COMPLETE_STANDALONE_V2_pdf/12F_FINAL_FigE_12G_handoff_summary.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/178__12F_optional_final_assembly_pdf__12F_FINAL_FigE_12G_handoff_summary.pdf,8cd17931477f6d38f7ad66cc79beb1e7c9e6596998693fbce9bdcb6fbc42f6ce,""
04_supplementary_supporting_evidence,supp,figures/12O_final_integrated_package/04_supplementary_supporting_evidence/179_supp_11H_integrated_evidence_mark_11H_FINAL_FigA_evidence_layer_audit_and_cl.pdf,11H_integrated_evidence_marker_signature,11H_FINAL_FigA_evidence_layer_audit_and_claim_boundary.pdf,"Supplementary supporting evidence figure. Use to support maturation, module-score, external/context assessment, or candidate marker interpretation.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/11H_integrated_evidence_tier_and_candidate_marker_signature_FINAL_COMPLETE_STANDALONE_pdf/11H_FINAL_FigA_evidence_layer_audit_and_claim_boundary.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/04_supplementary_supporting_evidence/179__11H_integrated_evidence_marker_signature__11H_FINAL_FigA_evidence_layer_audit_and_claim_boundary.pdf,83cafc056d7aaf616b9aed06c7ab25786d6496f2eee81295a6dbbaefd350243e,""
04_supplementary_supporting_evidence,supp,figures/12O_final_integrated_package/04_supplementary_supporting_evidence/180_supp_11H_integrated_evidence_mark_11H_FINAL_FigB_integrated_evidence_support.pdf,11H_integrated_evidence_marker_signature,11H_FINAL_FigB_integrated_evidence_support_matrix.pdf,"Supplementary supporting evidence figure. Use to support maturation, module-score, external/context assessment, or candidate marker interpretation.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/11H_integrated_evidence_tier_and_candidate_marker_signature_FINAL_COMPLETE_STANDALONE_pdf/11H_FINAL_FigB_integrated_evidence_support_matrix.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/04_supplementary_supporting_evidence/180__11H_integrated_evidence_marker_signature__11H_FINAL_FigB_integrated_evidence_support_matrix.pdf,aceb59c5df13a8543239cd660adce2092f4e67fa220b57780f191fd836835ae0,""
04_supplementary_supporting_evidence,supp,figures/12O_final_integrated_package/04_supplementary_supporting_evidence/181_supp_11I_module_score_correlation_11I_FINAL_FigA_object_scan_and_claim_bound.pdf,11I_module_score_correlation,11I_FINAL_FigA_object_scan_and_claim_boundary_ALT_20260718_210538.pdf,"Supplementary supporting evidence figure. Use to support maturation, module-score, external/context assessment, or candidate marker interpretation.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/11I_module_score_correlation_FINAL_COMPLETE_STANDALONE_pdf/11I_FINAL_FigA_object_scan_and_claim_boundary_ALT_20260718_210538.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/04_supplementary_supporting_evidence/181__11I_module_score_correlation__11I_FINAL_FigA_object_scan_and_claim_boundary_ALT_20260718_210538.pdf,3abaf6ebc712d96e08303dc6054fa717cf6cd0e5bb11f0049c0d518173199db6,""
